username, created_at, lng, lat, text,,,,
511NY, Thu Apr 23 21:27:53 +0000 2020,-73.9375,40.748992, Cleared: Incident on #FLine at 75th Avenue Station ,,,,
931HoopsReport, Thu Apr 23 21:27:53 +0000 2020,-87.322169,36.550984, For Girls, here are the four longest head coaching tenures in the city as of now:Clarksville- Brian Rush, since 20… https://t.co/3BhsbTSZ3T ,,
Anca_LDV, Thu Apr 23 21:27:53 +0000 2020,-118.411907,34.020789, Omg, this 👇🏼 #Homeland ,,,
NerdyAttorney88, Thu Apr 23 21:27:53 +0000 2020,-80.281749,27.101772, @K_Oaks this sounds dope. ,,,,
511nyBDFV, Thu Apr 23 21:27:53 +0000 2020,-73.9375,40.748992, Cleared: Incident on #FLine at 75th Avenue Station ,,,,
david_thedivine, Thu Apr 23 21:27:53 +0000 2020,-124.082332,40.874945, This girl been watching me through her car the whole time and I was chilling naked for a cool min 😭😭😭 ,,,,
ultron1321, Thu Apr 23 21:27:53 +0000 2020,-75.21,39.954, Puttin in a little work. First episode coming Tuesday! @ Spruce Hill, Philadelphia https://t.co/2GRDPqJ2jV ,,,
DoesItSoEasley, Thu Apr 23 21:27:53 +0000 2020,-87.732013,41.833585, Imma go harass my mama and see if she'll make me a cake. ,,,,
KingJamad, Thu Apr 23 21:27:53 +0000 2020,-77.014398,38.898603,1,,,,
xShadowxDancer, Thu Apr 23 21:27:53 +0000 2020,-117.294096,34.134925, @sarcasm_onIy @PostMaIoneQuote 😊 ,,,,
Bujdos94, Thu Apr 23 21:27:53 +0000 2020,-81.431481,41.659147, In January of 2017, @jokudah wrote a letter to his mom, announcing his decision to play at @OhioStateFB. Soon after… https://t.co/NbvQWGIQW9 ,,
stevelatimer, Thu Apr 23 21:27:53 +0000 2020,-96.7349,33.061243, Such BS .. Abbott is a seasoned healthcare company that stepped up to the plate. The propaganda campaign against th… https://t.co/RuGYq5cjuQ ,,,,
YGBSM, Thu Apr 23 21:27:54 +0000 2020,-98.540651,29.417501, @TexasMonthly @peterjholley looks like the general duty clause will come in handy. again. ,,,,
J_Van93, Thu Apr 23 21:27:54 +0000 2020,-77.297726,38.813255, LOVED watching this every October. It’s be awesome if they did another one 👏 ,,,,
iskandp, Thu Apr 23 21:27:54 +0000 2020,-79.428376,43.903509, Who wants to be my #1000 😂 https://t.co/Io7hsC8uv6 ,,,,
DarthDrauz, Thu Apr 23 21:27:54 +0000 2020,-93.389864,41.938228, @greasy201 @thepiggyhole That’s art right there. ,,,,
35mmPapi, Thu Apr 23 21:27:54 +0000 2020,-79.420865,38.003376, This woulda been cool, BUT...there’d be no way to advertise Endgame lol. ,,,
KenoFilms773, Thu Apr 23 21:27:54 +0000 2020,-87.732013,41.833585, @amouralannah_ @balloutad  and @BigBranch19  my boys got me like i got them😭 ,,,,
Dr_heidleberg, Thu Apr 23 21:27:54 +0000 2020,-81.834138,41.313033, https://t.co/35HxYYI2Ky ,,,,
Shantelllaa, Thu Apr 23 21:27:54 +0000 2020,-79.420865,38.003376, Vision                                                        https://t.co/PQiXDV5Bcr via @shantelllaa ,,,,
Dustin4Atlanta, Thu Apr 23 21:27:54 +0000 2020,-84.433106,33.767195, Congrats! @CityofAtlanta @atlcouncil @ATLWatershed and others will certainly miss your professionalism and expertis… https://t.co/N0BeCQAjTy ,,,,
Kyle_Howell20, Thu Apr 23 21:27:54 +0000 2020,-82.678774,38.528942, @VoiceOTheTigers Is this an appropriate outfit to wear while watching the draft??? https://t.co/lTPsB1bvS1 ,,,,
woodardj, Thu Apr 23 21:27:54 +0000 2020,-105.242687,40.023982, @asketchyfish Different than the “API key requirement” from a few months ago? ,,,,
askbooboo, Thu Apr 23 21:27:54 +0000 2020,-73.948775,40.655138, Expect NYC to have significant amount of Kosher meals on Tisha B’Av the next Jewish Fast Day unless you're interest… https://t.co/aJZzta7M8K ,,,,
Coastal_Escape, Thu Apr 23 21:27:54 +0000 2020,-79.837322,32.847947, @LisaMei62 Did they extract it from Wilson?!?? https://t.co/vPgjDp7RXt ,,,,
wolleey, Thu Apr 23 21:27:54 +0000 2020,-95.446486,29.838495, @TheElyrose Tell me I’m lying lmao ,,,,
JoeyAngels, Thu Apr 23 21:27:54 +0000 2020,-119.306608,37.269176, misfortune comes from a place of comfort ,,,,
trickywayykayk1, Thu Apr 23 21:27:54 +0000 2020,-100.076888,31.168893, PAC ,,,,
phoenixxrocks, Thu Apr 23 21:27:54 +0000 2020,-73.948775,40.655138, @ashleyn1cole Yes ! I think that’s balance lol ,,,,
Bajanreddevil, Thu Apr 23 21:27:54 +0000 2020,-73.948775,40.655138, Here is something everyone needs to fully understand.  Everyone one of these online companies that you put your dat… https://t.co/rvSHEKhxxj ,,,,
saglad32, Thu Apr 23 21:27:54 +0000 2020,-82.985772,39.994684, @JHumes08 ⚡️🔥 ,,,,
dvdpck, Thu Apr 23 21:27:54 +0000 2020,-86.142922,39.779562, 🔥 🔥 🔥 https://t.co/mauhQntecW ,,,,
_TheGreatGomez_, Thu Apr 23 21:27:55 +0000 2020,-88.526811,41.66494, Kinda wanna fuck around and learn how to play the piano ,,,,
iembot_pih, Thu Apr 23 21:27:55 +0000 2020,-113.02,43.4, At 1:00 PM MDT, 11 WSW Atomic City [Butte Co, ID] MESONET reports NON-TSTM WND GST of M70 MPH. MESONET STATION SUM… https://t.co/2mnRHlagGL ,,
laryssaromero0, Thu Apr 23 21:27:55 +0000 2020,-98.540651,29.417501, @jezelldimas I can help u swim ,,,,
williammccull13, Thu Apr 23 21:27:55 +0000 2020,-73.991125,40.758842, These are I William McCullough 3rd in Newyork City Personal Evidence’s of Certified Judicial Court Receipts of My F… https://t.co/PoVQzeIefO ,,,,
Deathmetalb667, Thu Apr 23 21:27:55 +0000 2020,-96.574593,39.209929, @OffiLIFEOFAGONY Til every voice is heard. ,,,,
imwiteverything, Thu Apr 23 21:27:55 +0000 2020,-73.948775,40.655138, And we met at New Apollossssss 🎤 ,,,,
andray_blay, Thu Apr 23 21:27:55 +0000 2020,-77.120252,39.043469, @dela4u Naa naa you don’t want to talk to me. ,,,,
Social_Twerker, Thu Apr 23 21:27:55 +0000 2020,-78.895441,35.990983, who doesn’t like ‘I Care’?? ,,,,
mixtapeminimus1, Thu Apr 23 21:27:55 +0000 2020,-92.436774,38.304558, @NikiRsa Ok so your not actually Latina??? Jk ,,,,
bryeonce, Thu Apr 23 21:27:55 +0000 2020,-79.002112,35.054627, I miss prom so muchhhh🥺✨ https://t.co/SrVO9lpvd0 ,,,,
SkinByMaishaSpa, Thu Apr 23 21:27:55 +0000 2020,-122.19993,37.79247, Phone consultations available! •Love and care for your skin by getting the results you are seeking. Our consultati… https://t.co/Cxw1xkniTX ,,,,
DanielleEagan, Thu Apr 23 21:27:56 +0000 2020,-80.181835,38.920142, @CalBearAud 😢 ,,,,
Eloise11851042, Thu Apr 23 21:27:55 +0000 2020,-121.300843,38.26551, Ah...what a shame ,,,,
nov9mps, Thu Apr 23 21:27:56 +0000 2020,-116.553506,33.819228, Morning walk at Downtown Palm Springs 🌴 @ Historic Tennis Club, Palm Springs https://t.co/33zB8ePc8O ,,,
ArcAngelChris_, Thu Apr 23 21:27:55 +0000 2020,-117.998733,33.692542, The end of an era https://t.co/VLHbYTh85U ,,,,
tmj_WI_banking, Thu Apr 23 21:27:56 +0000 2020,-88.787868,43.78444, Can you recommend anyone for this #Banking job in WI? Click the link in our bio to see it and more. Mortgage Loan O… https://t.co/Y3hnaWbIg6 ,,,,
tmj_ind_cler, Thu Apr 23 21:27:56 +0000 2020,-86.246334,39.684166," Nervous to apply for a job like ""Temporary Unit Aide (Full Time - Temporary)"" at Decatur Township Center - Genesis… https://t.co/4IR3bCQLXd ",,,,
alihaydude, Thu Apr 23 21:27:56 +0000 2020,-77.236969,38.805115, @kaylaschuenke Right 😂 ,,,,
BlueRedBlood, Thu Apr 23 21:27:56 +0000 2020,-90.476777,38.489468, My WCW Thursday edition. You ladies changed my opinion of Twitter forever.@klsmd12 @mistrustme1 @Fab_Mommy_… https://t.co/RGry7vVW8d ,,,,
iembot_pih, Thu Apr 23 21:27:56 +0000 2020,-113.15,42.04, At 10:39 AM MDT, 9 W Black Pine [Cassia Co, ID] MESONET reports NON-TSTM WND GST of M55 MPH. MESONET STATION MOFI1… https://t.co/aGAGDjaxlN ,,
keeonB_thatbeme, Thu Apr 23 21:27:55 +0000 2020,-97.75384,31.079307, @viatextmsg @teaandquilla Second part to the tweet. https://t.co/Pd1NcRtGCN ,,,,
sjbftmlsc, Thu Apr 23 21:27:56 +0000 2020,-80.89735,35.002213, Oh yeah ,,,,
deliveryguy6980, Thu Apr 23 21:27:56 +0000 2020,-114.143262,45.494552, @Bud_Doggin Mmmm nah ,,,,
bossesgirl_, Thu Apr 23 21:27:56 +0000 2020,-95.446486,29.838495, i like getting paid doing nothing it’s a good ass feeling lol ,,,,
paulgeyman13, Thu Apr 23 21:27:56 +0000 2020,-97.754724,30.323346, Let’s play a game: what is @TylerEscamilla’s middle name? (Need so I can fill out census) ,,,,
TeslaFSD, Thu Apr 23 21:27:56 +0000 2020,-82.431755,27.097179, Here we go! ,,,,
BaileyAndersenn, Thu Apr 23 21:27:56 +0000 2020,-86.142922,39.779562, @djbitchtits https://t.co/x6tiXElFft ,,,,
neverwrightt, Thu Apr 23 21:27:56 +0000 2020,-76.355918,36.841764, Getting my 3 screen set up ready for finals ,,,,
indywrestlLIFE, Thu Apr 23 21:27:56 +0000 2020,-118.411907,34.020789, @kenjohnson1028 Kenny so sorry you’ve gone through that. I’ve been a victim of identity theft before. Cost me thous… https://t.co/WSsePqkfW4 ,,,,
notthenightmare, Thu Apr 23 21:27:56 +0000 2020,-122.995047,46.740479, @HypedGronk To bad you can't party With me and all of AEW ,,,,
chaplain, Thu Apr 23 21:27:56 +0000 2020,-121.059231,39.029922, #worldbookday2020 ,,,,
tvnatasha, Thu Apr 23 21:27:57 +0000 2020,-79.27257,43.629311, It had to be done but man this sucks. ,,,,
iembot_pih, Thu Apr 23 21:27:57 +0000 2020,-113.59,42.8, At 2:20 PM MDT, 6 NW Minidoka [Minidoka Co, ID] MESONET reports NON-TSTM WND GST of M54 MPH. MESONET STATION MIN MI… https://t.co/omefki8VBv ,,
soffdb, Thu Apr 23 21:27:57 +0000 2020,-77.604684,41.117936, i love rue and jules it makes me cry ,,,,
SutonaKage, Thu Apr 23 21:27:57 +0000 2020,-87.967292,43.056722, @YT_Twitch_Promo @SupStreamersRT @SupStreamers @BlazedRTs https://t.co/V67ZeUAwYP I jus dropped a video today ,,,,
xiomaradurann, Thu Apr 23 21:27:57 +0000 2020,-98.012484,25.726919, Holi https://t.co/WNDNDVM9v3 ,,,,
Lizzie_Mueller, Thu Apr 23 21:27:57 +0000 2020,-71.054857,42.428694, @Llanowar_07 Nahhhh she's my momma and she's working hard she deserves it! I'd be sending pizzas to the facility fo… https://t.co/MBoxtqUZQr ,,,,
_LaVicko, Thu Apr 23 21:27:57 +0000 2020,-87.732013,41.833585, No better way to sedate worker solidarity than to romanticize your labor ☭ ,,,,
VGMForbin, Thu Apr 23 21:27:57 +0000 2020,-92.453089,42.516156, We are proud to present Next Level Medical's new eCommerce website, https://t.co/clBRgQzFZ1, launched by VGM Forbin… https://t.co/I94eFu8K0s ,,
lavenna_white, Thu Apr 23 21:27:57 +0000 2020,-92.860938,44.731876, https://t.co/p8L16X3W1h ,,,,
TheBigRideforEB, Thu Apr 23 21:27:57 +0000 2020,-83.173867,32.678207, @kwalk4780 @FoxNews Maybe 2022, but don’t count on it ,,,
SaraMDNews, Thu Apr 23 21:27:57 +0000 2020,-89.569491,44.900818, @JoshSpreiterTV @WISCTV_News3 As a wise tinder match told me just yesterday - “fake it till you make it, bb” ,,,
MavericAtlanta, Thu Apr 23 21:27:57 +0000 2020,-83.173867,32.678207, WANNA PLAY WITH ME? ❤🍷😈🍆🍑 https://t.co/SxkjrCYdMp ,,,,
kidandy, Thu Apr 23 21:27:57 +0000 2020,-77.569773,37.518838, @radioheadlive They truly were spectacular. ,,,,
babbydiabla, Thu Apr 23 21:27:57 +0000 2020,-119.025163,35.346902, Fabian has always been one my fav photographers ,,,,
MichaelaWesley, Thu Apr 23 21:27:58 +0000 2020,-87.388419,39.37409, @pulte 🙌🏼🙋🏼‍♀️🙌🏼 ,,,,
3MuchHutch, Thu Apr 23 21:27:58 +0000 2020,-77.014398,38.898603, @KingJamad 3 is so dramatic, i kind of love it ,,,
iembot_pih, Thu Apr 23 21:27:58 +0000 2020,-112.98,42.14, At 2:15 PM MDT, 9 N Black Pine [Oneida Co, ID] MESONET reports NON-TSTM WND GST of M53 MPH. MESONET STATION 3004 D4… https://t.co/CJgoJmCbpQ ,,
candii_cam, Thu Apr 23 21:27:58 +0000 2020,-78.657837,35.843981, Oh it is a GOOD night for music. I love these ladies! ,,,,
alyssacullen31, Thu Apr 23 21:27:58 +0000 2020,-77.236969,38.805115, if you got something to say bout me just say it to my face its not that hard b ,,,,
LeemSoHK, Thu Apr 23 21:27:58 +0000 2020,-83.173867,32.678207, Broccoli is nasty asf n mom just put it in some shrimp Alfredo best believe I’m finna take the time to remove these shits ,,,,
VegasIntrovert, Thu Apr 23 21:27:58 +0000 2020,-95.446486,29.838495, Who else?  Step up! ,,,,
Dino_Kahaulelio, Thu Apr 23 21:27:58 +0000 2020,-119.306608,37.269176, Let’s gooooo brotha ,,,,
flyAss_Quetta, Thu Apr 23 21:27:58 +0000 2020,-87.732013,41.833585, Hungry, &amp; want nun but Harold’s Rit now🤷🏾‍♀️ ,,,
JoeMichaelII, Thu Apr 23 21:27:58 +0000 2020,-73.948775,40.655138, @Druperior Seems about right https://t.co/G8RBMpKqnI ,,,,
blackisms, Thu Apr 23 21:27:58 +0000 2020,-76.615181,39.396352, cover girls jumping out the page like they pop ups https://t.co/5T2Prg2Cuo ,,,,
staceysnow, Thu Apr 23 21:27:58 +0000 2020,-62.560913,45.140583, Just ordered these today 💿😍 @ChrisWebby https://t.co/2kQAbADYBL ,,,,
Leighsiaaaaa_, Thu Apr 23 21:27:58 +0000 2020,-86.40961,35.84742, $8 Cake Jars ‼️ Strawberry Cheesecake , Oreo Chocolate Cheesecake , Birthday Cake 🤤 COME SHOP https://t.co/ehwtZcVzf4 ,,
mdeac82, Thu Apr 23 21:27:58 +0000 2020,-83.804475,27.698682, Feel free to join in the nonsense! https://t.co/d2rowFagqI ,,,,
imnotquinnethia, Thu Apr 23 21:27:58 +0000 2020,-96.718953,32.907423, lemme just mute “gay rappers” cuz y’all drag this shit out every other week ,,,,
josh_wsp, Thu Apr 23 21:27:58 +0000 2020,-121.584704,39.151849, @NBCNews Funny. I see 4 pussies, not men. ,,,
LindaRey_, Thu Apr 23 21:27:59 +0000 2020,-72.757385,41.500753, @WunderlinDan My favorite!!!!!! ,,,,
TheCandyKaine, Thu Apr 23 21:27:58 +0000 2020,-85.768241,37.822244, @MarissaEstelle Thems hard. Would buy ,,,,
Lindale4N6, Thu Apr 23 21:27:59 +0000 2020,-95.397464,32.512574, @ellgassat1 @rorzee Oh BIG plans for a rad party!!! Lol thanks Autumn!  We should have gotten a few more trips!!! ,,,,
iembot_pih, Thu Apr 23 21:27:59 +0000 2020,-111.71,43.61, At 1:30 PM MDT, 1 WSW Poplar [Bonneville Co, ID] MESONET reports NON-TSTM WND GST of M53 MPH. MESONET STATION 3300… https://t.co/BBSuo8BI2O ,,
jbasmajianjr, Thu Apr 23 21:27:59 +0000 2020,-80.149173,26.150368, these idiots are going to shoot the virus.https://t.co/yv1DGdL38Q ,,,,
LifeSoLavish, Thu Apr 23 21:27:59 +0000 2020,-104.922093,39.713563, The minute you stop liking me back i’m in my feelings lmao “Oh so you never was really feeling me to begin with,… https://t.co/Odr494uwHj ,,,
sammiecheeks16, Thu Apr 23 21:27:59 +0000 2020,-74.153947,40.572376, 🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻 it’s truly incredible all your doing and continue to do! I pray I’m in the position to help in even a fr… https://t.co/BG6j35ZkMO ,,,,
_itsmepri, Thu Apr 23 21:27:59 +0000 2020,-76.7,39, Pose Babe! 🖤✨Random Note: I like soft makeup! It’s all I know how to do😂Interact with me! #fashion #lifestyle… https://t.co/HjL1cFfqtr ,,,,
williammccull13, Thu Apr 23 21:27:59 +0000 2020,-73.991125,40.758842, These are I William McCullough 3rd in Newyork City Personal Evidence’s of Certified Judicial Court Receipts of My F… https://t.co/7NydaosITU ,,,,
TonyPar36282257, Thu Apr 23 21:27:59 +0000 2020,-122.630908,45.536402, @jimmyfallon Jimmy Fallon please donate trying to get nonprofit tax exemption to qualify for housing grants for vet… https://t.co/MtMwSmkZCw ,,,,
cjtakesoff_, Thu Apr 23 21:27:59 +0000 2020,-76.750389,39.206741, 2 Chainz ,,,,
LeNewf, Thu Apr 23 21:27:59 +0000 2020,-72.854169,41.673678, Glad he is ok.... Vin Scully is a national treasure .... thanks to @MLBNetwork i had a chance to hear / watch him c… https://t.co/Ymsp3YrBuD ,,,,
hisLawOffice, Thu Apr 23 21:27:59 +0000 2020,-86.6306,36.3012, #Accident &amp; #Injury #Law #Wrecks into #Checks#Attorney #Lawyer #BlakeKelley #nashville #nashvilletn #musiccity… https://t.co/FxDbZOD4y8 ,,,,
DrMANPhD, Thu Apr 23 21:27:59 +0000 2020,-111.696468,40.295113, @gregwrubell @BYUbasketball @jaromjordan  @byuROC @BYUSportsNation @BYUvolleyball @byu_cosmo @BYUfootball… https://t.co/87sMIQkvz3 ,,,,
txgunsense, Thu Apr 23 21:28:00 +0000 2020,-100.076888,31.168893, Easy access to firearms is dangerous. ,,,,
theorangecirlce, Thu Apr 23 21:28:00 +0000 2020,-77.014398,38.898603, @_BROOKSaMILLION @KailaJay_ @1teflonvon Def baby phat ... high tops included ,,,,
iembot_pih, Thu Apr 23 21:28:00 +0000 2020,-111.2,43.33, At 2:30 PM MDT, 2 SE Palisades [Bonneville Co, ID] MESONET reports NON-TSTM WND GST of M52 MPH. MESONET STATION ITD… https://t.co/q6x8vKoJCC ,,
dstock01, Thu Apr 23 21:28:00 +0000 2020,-98.716992,35.309047, @TFran405 😂😂 lucky guess on my part, just sounded right ,,,
MSFTanime, Thu Apr 23 21:28:00 +0000 2020,-91.0908,30.4591, Shouldn’t sexual chemistry be factor esp since it’s apart of all relationships? ,,,,
hiitsisabella, Thu Apr 23 21:28:00 +0000 2020,-98.540651,29.417501, I got a dog almost immediately after I got left so I can focus my energy on something else and move on and tbfh thi… https://t.co/pHFczPPjKN ,,,,
chejoni42, Thu Apr 23 21:28:00 +0000 2020,-73.539006,41.056747, Stay home #stayhome @ Stamford, Connecticut https://t.co/QKNq57YnK6 ,,,
MeganRibovich, Thu Apr 23 21:28:00 +0000 2020,-83.917986,34.18421, @BradNitzWSB @wsbtv so much hail https://t.co/WuGsaAZpxv ,,,,
playteamespana, Thu Apr 23 21:28:00 +0000 2020,-73.849441,40.850347, New episode with @corinne_mink is live and on youtube. We talk wedding stories, #Dragnificent, sisters wives and of… https://t.co/7AuD1c72c9 ,,
a_peele24, Thu Apr 23 21:28:00 +0000 2020,-79.484741,34.754348, @NC_Governor extends stay-at-home order to May 8," but says NASCAR teams can work in shops ""as an essential business… https://t.co/q3yreDcLvW ",,,
AFHBoston, Thu Apr 23 21:28:00 +0000 2020,-71.088712,42.31367, ⁣Voices of the Future: AFH Teens Speak ⁣Words of inspiration from our creative teens to you.⁣⁣… https://t.co/Q8mqprohLP ,,,,
cyntsunamii, Thu Apr 23 21:28:00 +0000 2020,-80.395749,25.535172, i wanna be a rave girl n wear cute lil rave outfits but nobody ever wants to rave with me 🥺 ,,,,
tejaspav, Thu Apr 23 21:28:00 +0000 2020,-73.005765,40.879379, @optimum yo answer my call ,,,,
OlivierHer, Thu Apr 23 21:28:00 +0000 2020,-73.723025,45.55783, On a bien hâte ! 🙃 ,,,,
jordensplinter, Thu Apr 23 21:28:00 +0000 2020,-73.68602,40.968536, “This is not the time to start your divise politics. It just is not”. True words from @cuomo. ,,,,
tbhemme, Thu Apr 23 21:28:00 +0000 2020,-83.105425,42.505404, some of y’all do NOT know how to read. i literally said this morning and turnip prices change every afternoon 💀💀 ,,,,
kellyking98, Thu Apr 23 21:28:00 +0000 2020,-79.857363,36.090397, Studying in Netherlands was all fun and games until I got quarantined in Greensboro with a semester that doesn’t end until July !!! ,,,,
warren__terra, Thu Apr 23 21:28:00 +0000 2020,-118.131964,34.17731, @davidabenner @kurteichenwald @DonaldJTrumpJr @JoeBiden No, really, the Daily Wire headlined a story about Bin Lade… https://t.co/nSuI4P8s0v ,,
StillsaneShane, Thu Apr 23 21:28:00 +0000 2020,-87.687796,44.095598, Imagine - #SmashBrosUltimate trailer in June- read below #ThursdayThoughts #Gamedev #NintendoSwitch #Nintendo… https://t.co/VSmPrTt6Hv ,,,,
RickyCumby, Thu Apr 23 21:28:01 +0000 2020,-95.446486,29.838495, @Nicole8151 “If there be anyooooone who’s going throooough!!” JPK all day!!! ,,,,
iembot_pih, Thu Apr 23 21:28:01 +0000 2020,-112.57,42.92, At 1:53 PM MDT, 1 S Michaud [Power Co, ID] ASOS reports NON-TSTM WND GST of M51 MPH. ASOS STATION KPIH POCATELLO AI… https://t.co/psCsW00GNw ,,
DaRelStackz, Thu Apr 23 21:28:01 +0000 2020,-75.770041,42.746617, I don’t even go to Clifford and Miller store nomore 🤦🏿‍♂️ ,,,,
WildlyUnruly, Thu Apr 23 21:28:01 +0000 2020,-122.506779,47.157103, @themaryone1 Awwww!! That’s cute in a way! 😂 And yes! Same. I’ve tried everything too.  Only tot start up again. Super frustrating. ,,,,
jaynie_stierle, Thu Apr 23 21:28:01 +0000 2020,-94.265999,36.45756, @Ayeprahl_Badu Oh ok that sounds good. I love sushi 🍣 ,,,,
mediocretes, Thu Apr 23 21:28:01 +0000 2020,-86.142922,39.779562, 2026:Aliens: Wow, looks like your hyper-competitive AI destroyed your whole civilization.Humans: Two AIs, one to… https://t.co/tvQiYMWWSu ,,
bigT41amp, Thu Apr 23 21:28:01 +0000 2020,-86.680738,32.576227, @Posttime7777 @JulieSnark Very nice .....45 ,,,,
MelyndaE, Thu Apr 23 21:28:01 +0000 2020,-80.181835,38.920142, @WooWeeDatGood @HilarieBurton @JDMorgan You’re gonna love it!! ,,,,
BillTooke, Thu Apr 23 21:28:01 +0000 2020,-78.748399,42.907207, I like the Bengals. No hard feelings about the 88 Title Game (or the 81 divisional even though I was only 2 &amp; a hal… https://t.co/0ila5JMJVO ,,,,
DJ06060403, Thu Apr 23 21:28:01 +0000 2020,-76.913544,38.634628, @Joe_Burrow10 Ohhh ohhh🤦🏾‍♂️ ,,,,
okayJG, Thu Apr 23 21:28:01 +0000 2020,-83.173867,32.678207, @sauceboycam On me i hate it ,,,,
Kali_dream11, Thu Apr 23 21:28:01 +0000 2020,-75.583869,39.221018, Dang his mom was really getting run down in these streets 😭 ,,,,
Tmann72687526, Thu Apr 23 21:28:01 +0000 2020,-83.804475,27.698682, @catturd2 Fuck that! Just what we need is more pedo blood flowing in this country. ,,,,
Attitoonz, Thu Apr 23 21:28:01 +0000 2020,-88.330488,41.841228, @MissMMathers The first two episodes are an entertaining train wreck. Sadly, things begin to go downhill by episode… https://t.co/49zIcPn30G ,,,
NikoyaL, Thu Apr 23 21:27:57 +0000 2020,-76.593943,24.074967, I’m in looooveeee🥰🥰🥰🥰 ,,,,
johnefresh, Thu Apr 23 21:27:57 +0000 2020,-80.661644,36.129576, Lets Gooooooo! ,,,,
BostonOlson, Thu Apr 23 21:28:01 +0000 2020,-71.421832,41.817084, @pulte 🙋🏼‍♂️🙋🏼‍♂️🙋🏼‍♂️ ,,,,
Shammm_, Thu Apr 23 21:28:01 +0000 2020,-80.244984,36.087169, Clearly I need to sit my ass down somewhere, I done went tumbling down the stairs 😭😭 ,,,
CoachCamWTH, Thu Apr 23 21:28:01 +0000 2020,-86.435508,36.965671, 🎹🐐 ,,,,
leftofcentervil, Thu Apr 23 21:28:01 +0000 2020,-122.330602,47.614817, @shecannutbread @dog_rates She can start a scarf wearing trend. Let's turn that frown upside down! ,,,,
DaReAlkay, Thu Apr 23 21:28:01 +0000 2020,-100.076888,31.168893, @TeeboyZamani @lekanakinwunmi see this idiot! Person wey look like e never chop for hin Avi! ,,,,
__lilmilly, Thu Apr 23 21:27:59 +0000 2020,-86.680738,32.576227, I could never put nobody before my child. That shit lame. ,,,,
NWSSevereTstorm, Thu Apr 23 21:28:00 +0000 2020,-86.6054,32.942746, Severe Thunderstorm Warning continues for Thorsby AL, Lomax AL until 5:00 PM CDT https://t.co/oNWN8MhVey ,,,
Stax_Madly, Thu Apr 23 21:28:01 +0000 2020,-90.151097,38.90121, As much as I was sort of worried the focus on customization in #ACNH would negatively impact the emergent &amp; organic… https://t.co/di4Z4bp5my ,,,,
KeesSweat, Thu Apr 23 21:28:01 +0000 2020,-90.247824,38.653771, Here’s Ingrid telling us what Love Drought is REALLY about— https://t.co/j5QwCzfWRt ,,,,
eholleykc, Thu Apr 23 21:28:02 +0000 2020,-94.559281,39.100048, @Big_Hound55 @TechNeal_17 Bruh hell nah, I was in college 👀👀 ,,,
erinnnndye, Thu Apr 23 21:28:02 +0000 2020,-98.976107,31.702739, @ax_santana I strive to be like you🙌🏼 ,,,,
iembot_pih, Thu Apr 23 21:28:02 +0000 2020,-112.41,43.02, At 2:15 PM MDT, 2 E Fort Hall [Bannock Co, ID] MESONET reports NON-TSTM WND GST of M49 MPH. MESONET STATION FOR FOR… https://t.co/sU3WbGBlTu ,,
pepromene2, Thu Apr 23 21:28:02 +0000 2020,-77.208919,40.200084, @TeaPainUSA @beenthiswayb4 Oh I’m sure this is the nice version of what is to come. Trump is scared- he was impeach… https://t.co/SmK8oh8Gr0 ,,,,
patrick82dicken, Thu Apr 23 21:28:02 +0000 2020,-84.294562,37.592295, @BBNsportsTalk @Giants As much as I like him man it can only be Simmons with the 4th pick or trade back and select wills ,,,,
LuvMyES335, Thu Apr 23 21:28:02 +0000 2020,-80.619743,35.488202, @jaketapper https://t.co/WNhvJbNwR9 ,,,,
blackbettie1963, Thu Apr 23 21:28:02 +0000 2020,-116.952353,32.799253, @nytimes HELLO NYC AND @nytimesworld @NewYorker @NewYorkFed the reason you have so many people getting covid-19 and… https://t.co/OgwnoyWVZk ,,,,
Matthew_Agne, Thu Apr 23 21:28:02 +0000 2020,-75.770041,42.746617, @BBadLeroyBrown @DaEntertainah85 No we didn't. We started playing it but never transitioned the roster. A 34 D has… https://t.co/AsktwyYHll ,,,,
seahawksnerd75, Thu Apr 23 21:28:02 +0000 2020,-121.130324,36.215528, @JamesThomasHT https://t.co/6tzB1etsC9 ,,,,
emhuggins, Thu Apr 23 21:28:02 +0000 2020,-93.459429,44.8462, @pulte 👋🏻👋🏻👋🏻👋🏻 ,,,,
Kiara_Diane_, Thu Apr 23 21:28:02 +0000 2020,-83.804475,27.698682, The packaging is so cute ,,,,
SundaysBloodies, Thu Apr 23 21:28:02 +0000 2020,-76.300383,40.039951, Okay so you have your favorite Bloody Mary Mix (us obv.) But whos your favorite NFL team? #DraftDay ,,,,
pdxpolicelog, Thu Apr 23 21:28:02 +0000 2020,-122.721367,45.593976, BURGLARY - COLD at 9800 N PORTSMOUTH AVE, PORT [Portland Police #PP20000132279] 14:18 #pdx911 ,,,
JuanRoj22232626, Thu Apr 23 21:28:02 +0000 2020,-87.732013,41.833585, @lanetafutbolera @ClubPueblaMX Q regrese el camote.... ,,,,
ryystyles, Thu Apr 23 21:28:02 +0000 2020,-117.397616,33.935822, @nalzvi I miss you too we gotta turn up once all this is over 😭💕 ,,,,
danna_castilloo, Thu Apr 23 21:28:02 +0000 2020,-74.012066,40.888461, No puedo creer que se acabe esto 😭 ,,,,
